Class;File;Mean;Standard deviation;Max elongation;Average elongation;Max compactness;Average compactess;Max eccentricity;Average eccentricity;Pixel ratio
LongTrans;img048.jpeg;109.39068467881944;45.523696611274296;9.156754547663374;0.5;0.4715739844828033;0.05384754945584304;8.909515476389197;1.423793965519511;0.03298119763499314
LongTrans;img048.jpeg;121.45753228081597;51.239489536530144;8.875684637129565;0.8055414693381895;0.3733847123989843;0.049541068022862914;8.022109345987337;1.1763600965812482;0.046826636376544085
LongTrans;img075.jpeg;134.34339294081605;34.128393695219664;9.909839455449662;0.4195036284978039;0.7471325015845939;0.033806633294344225;7.7771006806658285;0.32382600731666644;0.0523584967620749
LongTrans;img075.jpeg;142.56560352388504;37.05298330397054;11.212783746109464;0.7242118188905022;0.6629452782995116;0.02078213442240289;9.859269020565694;0.3232299893127715;0.051999212133149494
LongTrans;img075.jpeg;129.91194505018103;31.09708609912076;14.159282966225621;0.4430843386292794;0.7224339064908882;0.03923919247923925;14.39289151168284;0.6987828393033149;0.04672127934778348
LongTrans;img075.jpeg;143.11545852256344;35.62835109877406;11.207362418325314;0.7798684031080683;0.6629452782995116;0.023229015305209693;10.14872023433184;0.26957327287510047;0.05001376164825227
LongTrans;img075.jpeg;144.06410933194766;34.7964050984089;9.765005373743456;0.6498903359233902;0.6629452782995116;0.028747515983928867;8.09397751315727;0.314744568153455;0.04918870074254508
LongTrans;img054.jpeg;130.35228515625;44.940777242809034;3.988346387527907;0.5510204081632654;0.475343142158489;0.02450215250955682;3.725356401687145;0.18480907700608515;0.11506352087114338
LongTrans;img054.jpeg;146.31706027560764;45.978437734526835;4.666666666666667;0.6666666666666667;0.48050464759673917;0.02454354193724335;3.784218641574738;0.18433770314987324;0.11787003062740697
LongTrans;img054.jpeg;118.52336344401041;45.81502752265046;5.714285714285714;0.8163265306122449;0.45510258699112577;0.02232427727516462;5.72792203663697;0.20492606005272923;0.1186162949476559
LongTrans;img054.jpeg;117.16785807291667;41.59904429574393;5.417189856922678;0.7738842652746684;0.48578834685642525;0.02361277005900582;3.7284450330690513;0.23531733955456743;0.10120683474728163
LongTrans;img054.jpeg;148.71074679904513;49.043778030221794;3.6;0.1958041958041958;0.549472122795199;0.04218241138456407;3.485510615262421;0.23129034899501108;0.14020599424700753
LongTrans;img051.jpeg;130.8485853407118;38.377769496073476;3.3941125496954276;0.058823529411764705;0.4962606252804942;0.05373408562386891;3.713736518519619;0.3465084363928189;0.1549233998558852
LongTrans;img051.jpeg;115.56545247395833;37.85835132319268;3.3941125496954276;0.14620488382935623;0.6395058613999586;0.056627473643148483;4.909082375924934;0.3890390969342398;0.14548505375675844
LongTrans;img051.jpeg;121.94614447699652;37.98279778744447;3.212109440667228;0.07142857142857142;0.4962606252804942;0.04066562226958484;3.713736518519619;0.2892724468606215;0.1420428142135754
LongTrans;img051.jpeg;141.6239737955729;40.2259436279967;3.3941125496954276;0.0487012987012987;0.6073048949360835;0.07566127713676853;3.7299244784808434;0.43611694976846255;0.18472811415349016
LongTrans;img051.jpeg;123.14795247395833;37.141479281536846;3.16956682310909;0.15595187608464664;0.505122422160503;0.046710562423782166;4.607055455257877;0.34241400731398686;0.13522002894712531
LongTrans;img072.jpeg;131.95423747777298;34.485068695568096;11.615052250227297;0.4166666666666667;0.8930954271748571;0.01580795429316885;10.727819942723004;0.16373286702499912;0.02811713977721883
LongTrans;img072.jpeg;129.62623162265314;36.70054637482145;9.414371991800621;3.1381239972668737;0.3845800905227879;0.007564696624474543;8.58544936033049;0.2415428504774241;0.02580025608194622
LongTrans;img072.jpeg;142.97958304798635;37.70103064463029;8.593163896576433;0.3125;0.8930954271748571;0.022406550360313252;4.537451082714861;0.19835109382116609;0.026496854459492358
LongTrans;img072.jpeg;124.6193114577326;37.29456439185783;8.512521233540584;2.8375070778468614;0.5207198705709759;0.008274852859652073;8.621328130740197;0.21346398674182668;0.025944755343262176
LongTrans;img072.jpeg;143.37705174492183;36.618027576856214;8.593163896576433;0.3125;0.8930954271748571;0.02659614963781232;4.7359987269395125;0.22713632480831414;0.026286460935398333
LongTrans;img066.jpeg;119.33288635247679;23.423278834047338;9.604334607001322;2.781989144754624;0.3196976965511771;0.026613594821742893;7.572019769197006;0.7781662197327865;0.021962881919118243
LongTrans;img066.jpeg;139.91251929012347;24.47768945934156;9.604334607001322;2.4440031894930008;0.33119958205140765;0.02431949824379888;6.755063490699531;0.5270904326821733;0.025182414991565212
LongTrans;img066.jpeg;92.64709655743036;21.778347487224668;7.084652969080962;1.5480633061990712;0.4290551083613113;0.051137174179273964;8.240171665730617;0.8899971324956999;0.01403240722126171
LongTrans;img066.jpeg;105.92531533772065;21.87666698567781;11.348294311648065;1.4594751000162927;0.4410883295608357;0.04903733881172145;8.869623036392007;1.3891587451058554;0.020164634023016402
LongTrans;img066.jpeg;100.4758466929395;23.54827166645973;11.348294311648065;2.0640844082654284;0.4290551083613113;0.027425138298112644;9.201667865472105;0.6092135553834311;0.01488933601609658
LongTrans;img062.jpeg;128.3797482638889;44.527859309529276;10.12539033379774;3.8333333333333335;0.13958831877908748;0.006751612648642596;10.083108024918246;0.6189326689964155;0.03538928210313448
LongTrans;img062.jpeg;126.03404513888889;44.934686105587566;10.178553000130744;3.888888888888889;0.14558520857174806;0.005575525667925207;9.772441563231428;0.483156433623758;0.03585478251095875
LongTrans;img062.jpeg;109.84771158854167;44.453464379120184;8.625;4.3125;0.12832637263685268;0.007763322803743175;7.700344662502045;0.38748880792586693;0.01514567384479815
LongTrans;img062.jpeg;112.38636773003472;43.296053181118666;9.314557188066221;2.5925925925925926;0.13880471919033954;0.014228223099300786;7.463957217630582;0.7788328046529834;0.03385029587458283
LongTrans;img062.jpeg;131.46702989366318;43.34606933851896;10.178553000130744;3.8333333333333335;0.13958831877908748;0.007524839980283894;10.017785240960418;0.6898596318552057;0.03506949319107118
LongTrans;img074.jpeg;137.03637448136934;32.78587129614954;11.29549623939195;0.15306122448979592;0.8130905272414417;0.02432649117649468;11.494101844425273;0.42236027264246884;0.021158625963928368
LongTrans;img074.jpeg;130.37813794073594;34.42123416544072;15.59223034266822;0.17857142857142858;0.8343478000182715;0.017917929179968352;15.670558486239605;0.3118011429335743;0.02238358367044831
LongTrans;img074.jpeg;127.63503295006728;33.32324020174611;15.59223034266822;0.17857142857142858;0.8343478000182715;0.019496942126756567;15.783062510236135;0.33738825721882404;0.021718614497780953
LongTrans;img074.jpeg;141.07142535322953;36.20945717787003;9.397444642665675;0.26785714285714285;0.8290334706265335;0.012167814122957268;8.825841940828028;0.23136647266920482;0.02114561027837259
LongTrans;img074.jpeg;128.35955259095059;35.688169743493326;10.701254783088958;0.17857142857142858;0.8016320777774215;0.017529025873450534;9.143772198695201;0.3276553282417864;0.020885366226617054
LongTrans;img042.jpeg;127.62023763020834;45.1621452244206;7.327503510221453;0.9687422456265333;0.31891968829213124;0.09874315158838605;7.5143680612556105;1.7920831537621977;0.03492419988770354
LongTrans;img042.jpeg;122.94727132161458;47.753220365167024;6.25;1.5586627054720434;0.2719987988071774;0.03697383210318052;6.050744176934376;0.5727249692312253;0.008590971272229821
LongTrans;img042.jpeg;137.91628445095486;46.600015640447175;5.765533740283273;1.0643366478704;0.3254836667926146;0.07657991551896261;5.144240570222826;1.352006312303073;0.027596588058203714
LongTrans;img042.jpeg;110.88170925564236;42.56341629323355;5.70087712549569;2.850438562747845;0.2998854977861548;0.030605938360910495;4.510909736013341;0.45495055946669144;0.00463291001253611
LongTrans;img042.jpeg;143.5398722330729;48.63853732586763;5.765533740283273;1.0643366478704;0.33104500311031376;0.10703946446850349;5.632526754927705;1.9229924416888273;0.03029625489100056
LongTrans;img065.jpeg;141.34436499783737;26.465354415183953;11.631046814453116;0.20833333333333334;0.6906604636818895;0.061201105841116696;9.890975177350795;0.7503695067510208;0.020456253423174413
LongTrans;img065.jpeg;143.11904588479592;27.820510470543613;8.054417958403242;0.85;0.40068929217439264;0.013940179040659771;3.3758812441816985;0.17290428150459328;0.021809833556533386
LongTrans;img065.jpeg;132.38003737544855;24.68744450903192;11.716141594236952;0.21934410711829852;0.49077426764505233;0.06426592841214263;10.258118242665615;1.1112691097103093;0.01858797502956022
LongTrans;img065.jpeg;163.50909405837498;29.43564718595771;8.032240776513856;8.032240776513856;0.03285103237351967;0.0011732511561971311;3.4465367972957486;0.1230905999034196;0.02075529393777234
LongTrans;img065.jpeg;153.57928215710302;28.499674760250123;8.054417958403242;0.5555555555555556;0.6615745460737535;0.02478128258537083;3.341005566340508;0.1795534738496987;0.021653467998010635
NonCracks;img099.jpeg;151.01382633131377;18.617153562449612;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img099.jpeg;157.1559510522959;18.089731191529292;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img099.jpeg;145.12475087691325;18.889942590709914;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img099.jpeg;166.97011021205358;18.436338991242337;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img099.jpeg;142.07271902901786;20.027273294950504;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img118.jpeg;156.88505959024235;19.12610476413577;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img118.jpeg;154.80374581473214;18.885056052742783;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img118.jpeg;149.0623854033801;18.84660194984826;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img118.jpeg;125.78136957908163;17.711980642955975;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img118.jpeg;128.67715640943877;17.46490436789761;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img084.jpeg;160.7838508450255;17.200041084600247;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img084.jpeg;153.14075952646684;16.221408078564213;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img084.jpeg;135.76724430006377;16.2749409722597;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img084.jpeg;156.43135662468111;16.15288760447068;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img084.jpeg;165.06048210299744;17.763567154129273;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img103.jpeg;155.3541882573342;17.69130257497229;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img103.jpeg;147.614013671875;19.044213144538563;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img103.jpeg;141.9189004703444;17.136700052070825;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img103.jpeg;162.25986029177295;16.7257772379993;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img103.jpeg;123.39223931760205;16.047725475737685;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img090.jpeg;153.8934251434949;17.861635925233685;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img090.jpeg;157.60949457908163;18.838965667126665;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img090.jpeg;164.5093221859056;19.093553056632533;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img090.jpeg;150.53703463807398;18.693815524042563;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img090.jpeg;146.8934251434949;17.861635925233685;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img094.jpeg;155.83383490114795;18.317928601801263;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img094.jpeg;164.71113181600765;19.512456939391985;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img094.jpeg;132.80578862404337;16.8508683445313;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img094.jpeg;158.07202646683675;17.23021807368225;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img094.jpeg;159.5214245854592;17.042867204669978;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img100.jpeg;150.12422771843111;18.677322959363686;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img100.jpeg;173.64232401945154;19.72765969422735;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img100.jpeg;163.49191346460458;20.228550137137233;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img100.jpeg;140.1529167330995;17.624248562678563;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img100.jpeg;158.6427624760842;17.5705741189729;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img111.jpeg;162.05021324936226;19.3550202425142;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img111.jpeg;168.23662209024235;19.78409772673726;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img111.jpeg;171.1125039859694;20.303587337736026;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img111.jpeg;131.4872598453444;17.435151894981786;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img111.jpeg;161.86922034438774;17.609245453127432;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img089.jpeg;154.77514150191325;17.369253538102587;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img089.jpeg;162.90997688137756;16.794550512850137;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img089.jpeg;143.1186075015944;16.11871075977978;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img089.jpeg;146.93076869419642;17.019511411590027;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img089.jpeg;130.2890625;16.90632275667839;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img105.jpeg;155.55314791932398;17.17396340071891;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img105.jpeg;154.3240742586097;17.538025867051378;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img105.jpeg;144.13051060267858;18.166963458173853;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img105.jpeg;143.09873744419642;16.069744815083304;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img105.jpeg;141.93348413584184;16.165692062961895;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img088.jpeg;159.8082200653699;18.24793171051055;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img088.jpeg;178.00806660554846;20.826115345351806;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img088.jpeg;167.9856554926658;20.06675518599387;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img088.jpeg;158.10606664540816;16.743199277457865;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img088.jpeg;178.36527423469389;20.775867107157275;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img101.jpeg;151.74107142857142;18.16529870848171;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img101.jpeg;172.91241828762756;19.88265540847738;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img101.jpeg;156.17143654336735;17.089253528279624;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img101.jpeg;172.5775769292092;19.30526664278782;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img101.jpeg;131.38280253507654;17.121567544518562;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img086.jpeg;167.24287009725765;20.75260948094481;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img086.jpeg;193.97732481664542;32.34120240734264;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img086.jpeg;146.19657306281889;19.455203433111855;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img086.jpeg;139.7908262914541;18.77752052247309;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img086.jpeg;150.54890784438774;19.739828355491404;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img093.jpeg;156.02078683035714;18.507705223754584;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img093.jpeg;156.9462890625;17.608639896368736;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img093.jpeg;170.0993054448342;20.537140107622548;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img093.jpeg;123.8846510283801;17.01042634891018;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img093.jpeg;133.9916394292092;16.918966423495746;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img095.jpeg;153.2423319913903;18.58387754261117;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img095.jpeg;142.14320093271684;18.805282456481752;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img095.jpeg;147.13180604272958;16.931083462900023;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img095.jpeg;146.28801618303572;19.74696726895466;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img095.jpeg;140.51665138711735;17.829622257419715;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img107.jpeg;156.52541553730867;18.49776561548412;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img107.jpeg;169.89578184789542;19.842656881363688;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img107.jpeg;143.68582091039542;17.15591511854792;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img107.jpeg;184.98037906568877;21.122615681766312;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img107.jpeg;137.53937639508928;18.32382057302371;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img112.jpeg;159.64817342952807;17.260984992452034;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img112.jpeg;136.73050860969389;16.940557264073004;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img112.jpeg;144.80423409598214;16.459039397460696;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img112.jpeg;151.28525091677295;18.24973600948996;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img112.jpeg;161.78889807876274;17.893932362766883;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img097.jpeg;148.00156947544642;18.71054102989685;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img097.jpeg;130.6785216039541;19.07127751073623;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img097.jpeg;157.19727060746175;20.354920195179794;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img097.jpeg;149.3718809789541;20.233321143500838;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img097.jpeg;156.59121392697705;19.115451108331452;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img119.jpeg;157.49362244897958;20.770424264773823;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img119.jpeg;163.24516701211735;20.275530317690656;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img119.jpeg;129.2661581234056;19.093110029064945;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img119.jpeg;141.01195790816325;19.592954226821572;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img119.jpeg;155.74870954241072;22.347166095468634;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img085.jpeg;166.25920758928572;20.701412133655097;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img085.jpeg;165.6520149075255;19.82099998847548;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img085.jpeg;152.70951251594389;19.324782941181386;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img085.jpeg;158.15220424107142;22.116629734887205;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img085.jpeg;163.6997219786352;21.20939765834586;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img087.jpeg;159.46189413265307;17.713767690698006;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img087.jpeg;139.47606923628825;17.560737440796558;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img087.jpeg;143.50268056441325;17.219482152445103;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img087.jpeg;161.45679209183675;17.72333029224758;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img087.jpeg;150.3821647799745;18.200632958337902;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img102.jpeg;153.84957449776786;17.569602880843263;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img102.jpeg;176.18014588647958;19.578482002854948;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img102.jpeg;165.20857083067602;16.88548958521049;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img102.jpeg;147.97267617984693;16.270606990716487;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img102.jpeg;170.84130361128825;17.585794438188383;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img109.jpeg;166.05353655133928;24.898685386765656;2.3060023978355986;2.3060023978355986;0.32446765125928784;0.16223382562964392;1.977771551474002;0.988885775737001;0.055237102657634186
NonCracks;img109.jpeg;156.96627869897958;22.99488306803566;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img109.jpeg;164.68140644929846;33.46497232139654;2.0;2.0;0.717676773073751;0.717676773073751;1.9921726657773786;1.9921726657773786;0.036335721596724664
NonCracks;img109.jpeg;170.8444375797194;34.04385716585012;2.0;2.0;0.7304924297357822;0.7304924297357822;1.9624094736453328;1.9624094736453328;0.03686635944700461
NonCracks;img109.jpeg;174.53272480867346;35.0233816493282;1.5714285714285714;1.5714285714285714;0.7817550504317241;0.7817550504317241;1.961622836002201;1.961622836002201;0.038994356080041044
NonCracks;img108.jpeg;157.94505839445154;19.20052971646551;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img108.jpeg;158.9574647241709;19.166412355614455;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img108.jpeg;153.49696069834184;19.6281281204948;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img108.jpeg;148.82111467633928;18.51548392375868;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img108.jpeg;164.4739766023597;19.980835255368152;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img081.jpeg;158.0937649473852;18.474519168986962;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img081.jpeg;157.10071049904337;20.22370940868921;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img081.jpeg;148.31994379783163;18.80945573494015;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img081.jpeg;155.8490363919005;16.750139947639134;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img081.jpeg;166.0905213647959;17.3837837463478;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img117.jpeg;157.08180703922193;18.995097649260813;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img117.jpeg;169.035888671875;19.084873706838444;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img117.jpeg;156.08180703922193;18.995097649260813;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img117.jpeg;150.95480907206633;17.71171616136612;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img117.jpeg;172.74914301658163;20.11908353738315;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img091.jpeg;154.2072305484694;17.830126726972768;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img091.jpeg;126.42230349170919;16.07279762284069;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img091.jpeg;149.30221121651786;17.08973038463305;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img091.jpeg;140.43712133290816;16.051740866381582;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img091.jpeg;181.79736826371175;19.765539188972006;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img106.jpeg;155.98478854432398;17.627364928912733;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img106.jpeg;146.68980189732142;17.27132038049101;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img106.jpeg;173.29137934470663;18.990843811148302;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img106.jpeg;133.59503547512756;16.859681210299666;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img106.jpeg;125.70651805644133;16.073539053062426;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img113.jpeg;165.59609673947705;24.201019120725327;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img113.jpeg;158.23290019132654;23.046559396993413;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img113.jpeg;169.9891980229592;22.723203605337286;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img113.jpeg;171.81921635841837;25.160383823264553;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img113.jpeg;183.34591737085458;33.92013016135542;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img083.jpeg;160.7005391023597;17.974178486472695;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img083.jpeg;176.07764170121175;19.489158612899267;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img083.jpeg;161.94863580197705;19.794064863462737;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img083.jpeg;155.8431471221301;19.401026985894866;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img083.jpeg;161.24669164540816;16.53172496449179;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img098.jpeg;148.51325833067602;18.630614651530852;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img098.jpeg;140.4037637515944;19.43682444935525;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img098.jpeg;167.86006756218111;20.020860279427144;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img098.jpeg;152.18759466677295;19.541747162951694;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img098.jpeg;161.50510204081633;18.623586234756566;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img114.jpeg;165.39037089445154;24.493427335818225;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img114.jpeg;167.89035096460458;26.60954005126481;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img114.jpeg;161.0507961973852;22.60363140396964;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img114.jpeg;171.13361965880102;23.059782963030855;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img114.jpeg;166.58102479272958;27.346045309531934;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img120.jpeg;162.3585877710459;27.712356472198756;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img120.jpeg;161.03863899075256;26.89538776342826;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img120.jpeg;160.66828264508928;31.244151896486144;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img120.jpeg;154.42458047672193;25.784767885248574;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonCracks;img120.jpeg;171.02922213807398;36.02280038671194;0.0;0.0;0.0;0.0;0.0;0.0;0.0
